,Date,Day,Month,log_dsprd,log_ret,retv,csi_20day_vol,csi_rstar,exR_rstar,hsi_rstar,sse_rstar,corn_rstar,soybean_rstar,heat_rstar,bond_rstar,platinum_rstar,palladium_rstar
1662,2011-11-08,8,11,3.4781584227982867,-0.0031259405098325033,0.0012059566813338006,0.01544890108442295,-0.0265667814500705,-0.002397606624530651,-0.03465039458782577,-0.02169960834789375,-0.01776946951656568,-0.018469726364381954,-0.01833379568933898,-0.0215327422044041,-0.0245487057545118,-0.034530766623118936
1663,2011-11-09,9,11,3.8234103470715373,0.008738302405344456,0.0070418182131198985,0.013404197791977426,-0.0265667814500705,-0.001991918893901312,-0.03465039458782577,-0.02169960834789375,-0.01776946951656568,-0.018670923578645904,-0.01833379568933898,-0.0215327422044041,-0.0245487057545118,-0.03710589488216265
1664,2011-11-10,10,11,3.4423393249933376,-0.01910082212267561,0.037820799110786715,0.014019637600333692,-0.0265667814500705,-0.001991918893901312,-0.048814078002010625,-0.02169960834789375,-0.0186702376869474,-0.018670923578645904,-0.01833379568933898,-0.0215327422044041,-0.0245487057545118,-0.03710589488216265
1665,2011-11-11,11,11,3.3607225490964354,-0.0017017052668117927,0.0004196161569085512,0.01400316068353733,-0.0265667814500705,-0.001991918893901312,-0.048814078002010625,-0.02169960834789375,-0.0186702376869474,-0.018670923578645904,-0.01833379568933898,-0.02310746985206097,-0.0245487057545118,-0.03710589488216265
1666,2011-11-14,14,11,3.6114583071453508,0.020275431945747435,0.039715243619416196,0.014659004858596975,-0.0265667814500705,-0.001991918893901312,-0.048814078002010625,-0.02169960834789375,-0.0186702376869474,-0.018670923578645904,-0.012659452800230401,-0.02310746985206097,-0.0245487057545118,-0.03710589488216265
1667,2011-11-15,15,11,3.04879899449069,-0.002009143732661478,0.0005550226756277487,0.013182340943713922,-0.021942366972001758,-0.001991918893901312,-0.04029026764612946,-0.018905445754442286,-0.0186702376869474,-0.018670923578645904,-0.012659452800230401,-0.02310746985206097,-0.0245487057545118,-0.03710589488216265
1668,2011-11-16,16,11,4.4675160206892945,-0.02754107735160627,0.07777308134984424,0.014557123694938223,-0.026102877648206912,-0.001991918893901312,-0.04029026764612946,-0.022507867504878917,-0.0186702376869474,-0.016113743205031315,-0.015467978536565327,-0.02310746985206097,-0.0245487057545118,-0.03710589488216265
1669,2011-11-17,17,11,3.3024814087229917,-0.0030381821297345013,0.0011457753276664713,0.01347522418046108,-0.023531956117864204,-0.001991918893901312,-0.04029026764612946,-0.0218131138089356,-0.03355479429221628,-0.016440372404575264,-0.016160368606620616,-0.02310746985206097,-0.029260973726422376,-0.05835312889370876
1670,2011-11-18,18,11,3.807328934313485,-0.02108074443648178,0.04591374403035519,0.014251045678355848,-0.024472419216922135,-0.001991918893901312,-0.04029026764612946,-0.02224789080455509,-0.03355479429221628,-0.016440372404575264,-0.01808813380077158,-0.02028406616484235,-0.029260973726422376,-0.05835312889370876
1671,2011-11-21,21,11,3.239462458476606,0.0012269516778342648,7.74758178121578e-05,0.012940282132846027,-0.024472419216922135,-0.001991918893901312,-0.04029026764612946,-0.02224789080455509,-0.03355479429221628,-0.017043025249122677,-0.018502467816089253,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1672,2011-11-22,22,11,3.413455279057654,-8.430475407106286e-05,1.8580664151007856e-05,0.012269150398027772,-0.024472419216922135,-0.0014734753885266793,-0.04029026764612946,-0.02224789080455509,-0.03355479429221628,-0.017043025249122677,-0.018502467816089253,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1673,2011-11-23,23,11,3.661765161622372,-0.009804679698079077,0.010305148818848288,0.012291688249293567,-0.024472419216922135,-0.0014734753885266793,-0.04029026764612946,-0.02224789080455509,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1674,2011-11-24,24,11,3.840312157874145,0.0018944818267181418,0.00023954794069335107,0.01228960321310368,-0.024472419216922135,-0.0014734753885266793,-0.04029026764612946,-0.02224789080455509,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1675,2011-11-25,25,11,3.5478917608129525,-0.007342712021380038,0.005912779835876824,0.011670569305200894,-0.024472419216922135,-0.0014734753885266793,-0.04029026764612946,-0.02224789080455509,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1676,2011-11-28,28,11,3.290638191095096,0.0013026683207559842,9.137832943493039e-05,0.011609427339011399,-0.024472419216922135,-0.0014734753885266793,-0.04029026764612946,-0.02224789080455509,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.02028406616484235,-0.029995296845533235,-0.05835312889370876
1677,2011-11-29,29,11,3.3638415951183895,0.013605284458231282,0.017578878394777574,0.011981522715931467,-0.024472419216922135,-0.0014734753885266793,-0.040279662296176695,-0.02224789080455509,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.01941477021408887,-0.029995296845533235,-0.05835312889370876
1678,2011-11-30,30,11,4.550925171135698,-0.033940284176411595,0.11756005885683561,0.013758685192544043,-0.030900660934629065,-0.0014734753885266793,-0.040279662296176695,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.01941477021408887,-0.029995296845533235,-0.05835312889370876
1679,2011-12-01,1,12,3.969159196798956,0.024325751447068278,0.05749925971514379,0.014766344882731808,-0.030900660934629065,-0.0017550152871554424,-0.03849062678482457,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.026583370949887455,-0.029995296845533235,-0.05835312889370876
1680,2011-12-02,2,12,3.470723444310761,-0.010231720953078671,0.011190400943359005,0.014879016411443426,-0.030900660934629065,-0.0014450340666257886,-0.03849062678482457,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.026583370949887455,-0.029995296845533235,-0.05835312889370876
1681,2011-12-05,5,12,3.7846440760983153,-0.014145588027250966,0.021002780906469943,0.0150510356352721,-0.030900660934629065,-0.0014450340666257886,-0.03849062678482457,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.026583370949887455,-0.029995296845533235,-0.05835312889370876
1682,2011-12-06,6,12,3.2619353143286443,-0.0020048719131606774,0.000553011711459623,0.015040186209262622,-0.030900660934629065,-0.0014450340666257886,-0.03849062678482457,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.026583370949887455,-0.029995296845533235,-0.05835312889370876
1683,2011-12-07,7,12,3.2088254890146994,0.004713988315348416,0.0019072786303155032,0.014954595662133138,-0.030900660934629065,-0.0014450340666257886,-0.03849062678482457,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.022958884694646364,-0.026583370949887455,-0.029995296845533235,-0.05835312889370876
1684,2011-12-08,8,12,3.996547960497831,-0.0012783904314250805,0.0002641075542307467,0.014312986607958988,-0.030900660934629065,-0.0014450340666257886,-0.02086689928650287,-0.029416396306396694,-0.03342778039240425,-0.022380335075627353,-0.023337331564662674,-0.026583370949887455,-0.029995296845533235,-0.05820386605405645
1685,2011-12-09,9,12,3.338967305126023,-0.008567287698419968,0.007946003583901788,0.01444384918756458,-0.030900660934629065,-0.0014450340666257886,-0.024714286130768356,-0.029416396306396694,-0.03342778039240425,-0.024892287050703253,-0.023337331564662674,-0.024139347351477106,-0.029995296845533235,-0.05820386605405645
1686,2011-12-12,12,12,3.255400599550584,-0.010347100535533116,0.011435840058735434,0.013945790675783484,-0.030900660934629065,-0.0014450340666257886,-0.024714286130768356,-0.029416396306396694,-0.03342778039240425,-0.024892287050703253,-0.023337331564662674,-0.024139347351477106,-0.029995296845533235,-0.05892168291408488
1687,2011-12-13,13,12,3.9887988442301916,-0.022761931514236444,0.05340110777221896,0.014862978171317659,-0.030900660934629065,-0.001427578586086181,-0.024714286130768356,-0.029416396306396694,-0.03342778039240425,-0.024892287050703253,-0.023337331564662674,-0.024139347351477106,-0.029995296845533235,-0.05892168291408488
1688,2011-12-14,14,12,3.71965111278069,-0.01014655726141278,0.011010945931899031,0.01369405171642391,-0.028630566661878395,-0.001427578586086181,-0.024714286130768356,-0.02652567231867415,-0.034712295126603496,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.038565997737693536,-0.07535795782056176
1689,2011-12-15,15,12,3.7846440760983153,-0.023929706486868874,0.05893462517297551,0.014711270418789368,-0.0291852597738788,-0.001427578586086181,-0.024714286130768356,-0.027737708641174218,-0.034712295126603496,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.038565997737693536,-0.07535795782056176
1690,2011-12-16,16,12,4.064572403888435,0.020859278538744697,0.04207639012644994,0.014645914119057047,-0.0291852597738788,-0.0029166257496847313,-0.024714286130768356,-0.027737708641174218,-0.022115829746118674,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.03736616163908099,-0.05299764412932177
1691,2011-12-19,19,12,4.193133532496888,-0.002396043487562949,0.0007522906192348207,0.014657428416455112,-0.0291852597738788,-0.0029166257496847313,-0.024714286130768356,-0.027737708641174218,-0.022115829746118674,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.03736616163908099,-0.05299764412932177
1692,2011-12-20,20,12,3.6560979645895575,-0.0030830774524366333,0.001176370394481825,0.014677162622546336,-0.0291852597738788,-0.0029166257496847313,-0.024714286130768356,-0.027737708641174218,-0.02048365842495728,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.0328920295097312,-0.05299764412932177
1693,2011-12-21,21,12,4.206035001574799,-0.016098121688647105,0.027043374536064726,0.014959552650640306,-0.0291852597738788,-0.0029166257496847313,-0.023084357866040947,-0.027737708641174218,-0.02048365842495728,-0.024892287050703253,-0.029080367489827022,-0.024139347351477106,-0.0328920295097312,-0.05299764412932177
1694,2011-12-22,22,12,4.15669318728663,0.0009528999001124916,3.6741989438175034e-05,0.014956163028385719,-0.0291852597738788,-0.0029166257496847313,-0.023084357866040947,-0.027737708641174218,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.024139347351477106,-0.0328920295097312,-0.05299764412932177
1695,2011-12-23,23,12,3.926911617921897,0.0075822084341652385,0.005235188492949079,0.014944832446708394,-0.0291852597738788,-0.0029166257496847313,-0.023084357866040947,-0.027737708641174218,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.022938145510129578,-0.0328920295097312,-0.05299764412932177
1696,2011-12-26,26,12,3.556204837209401,-0.009993991413933756,0.010693089557838036,0.015121139919807286,-0.0291852597738788,-0.0029166257496847313,-0.023084357866040947,-0.027737708641174218,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.022938145510129578,-0.0328920295097312,-0.05299764412932177
1697,2011-12-27,27,12,3.7835075831927245,-0.013217940512996407,0.01840007796380787,0.015134710841601987,-0.0291852597738788,-0.0029166257496847313,-0.023084357866040947,-0.027737708641174218,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.022938145510129578,-0.0328920295097312,-0.05299764412932177
1698,2011-12-28,28,12,3.750209709265536,0.0012573273481857328,8.291544013835385e-05,0.013050704982894835,-0.02337501337486847,-0.0029166257496847313,-0.023084357866040947,-0.02033072836906797,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.022938145510129578,-0.038926566422423,-0.05299764412932177
1699,2011-12-29,29,12,3.388449808839649,0.0014850769838616884,0.00012957924405110092,0.011901094920846978,-0.02337501337486847,-0.0028678564054009257,-0.023084357866040947,-0.02033072836906797,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.014184634991956324,-0.038926566422423,-0.05394632590958554
1700,2011-12-30,30,12,3.4131259525274333,0.014764821269708683,0.020788083130112295,0.012101028940068956,-0.02337501337486847,-0.00396447882011286,-0.023084357866040947,-0.02033072836906797,-0.017246579624853525,-0.01987851345875774,-0.028312079217971096,-0.014184634991956324,-0.038926566422423,-0.05394632590958554
1701,2012-01-04,4,1,4.2149384585205105,-0.02023542021365987,0.04236256562404358,0.012534544019116658,-0.02337501337486847,-0.00396447882011286,-0.023084357866040947,-0.02033072836906797,-0.017057092061170107,-0.01987851345875774,-0.028312079217971096,-0.014184634991956324,-0.038926566422423,-0.05394632590958554
1702,2012-01-05,5,1,3.7957138830277577,-0.009774642100282449,0.010244254142977312,0.01272636692001814,-0.02337501337486847,-0.00396447882011286,-0.023084357866040947,-0.02033072836906797,-0.023230365572065204,-0.020136094372533386,-0.028312079217971096,-0.014291788783531583,-0.038926566422423,-0.05394632590958554
1703,2012-01-06,6,1,3.6195293759791354,0.006222937145367702,0.0034529596626674463,0.012756694536560323,-0.02337501337486847,-0.00396447882011286,-0.023084357866040947,-0.02033072836906797,-0.023230365572065204,-0.020136094372533386,-0.028312079217971096,-0.014291788783531583,-0.038926566422423,-0.059407050992740726
1704,2012-01-09,9,1,4.5764620218513485,0.03347260553386633,0.10973224246956552,0.014746773306617802,-0.02337501337486847,-0.00396447882011286,-0.015077705024397845,-0.02033072836906797,-0.023230365572065204,-0.020136094372533386,-0.026601483953130514,-0.021069730602202845,-0.038926566422423,-0.059407050992740726
1705,2012-01-10,10,1,4.484921613391911,0.032719409001477295,0.10479891679460339,0.016306249708689186,-0.02337501337486847,-0.00396447882011286,-0.015077705024397845,-0.02033072836906797,-0.023230365572065204,-0.016963016837895195,-0.026601483953130514,-0.021069730602202845,-0.038926566422423,-0.059407050992740726
1706,2012-01-11,11,1,3.395514598526655,-0.004808568008475511,0.0026577285117240098,0.016171107685889065,-0.02337501337486847,-0.00396447882011286,-0.015077705024397845,-0.02033072836906797,-0.023230365572065204,-0.020685508694406496,-0.026601483953130514,-0.021069730602202845,-0.038926566422423,-0.059407050992740726
1707,2012-01-12,12,1,3.715034411590786,-0.00016013697905048474,2.569325756825394e-05,0.015323740291824811,-0.022174920507094596,-0.00396447882011286,-0.015077705024397845,-0.017871896857273882,-0.044380445382929214,-0.020685508694406496,-0.026601483953130514,-0.021069730602202845,-0.038926566422423,-0.059407050992740726
1708,2012-01-13,13,1,4.266054458421458,-0.016933659281681557,0.029861248242413912,0.01562824902817179,-0.022174920507094596,-0.002907430630522195,-0.011810971470605256,-0.017871896857273882,-0.0442104664746765,-0.022348007895294897,-0.015604322515539797,-0.021069730602202845,-0.02510025862033678,-0.042863998072521524
1709,2012-01-16,16,1,3.889163711282061,-0.020540893257109616,0.0436293565267483,0.015381467204510727,-0.020395793561470987,-0.002907430630522195,-0.011810971470605256,-0.015585764797042545,-0.0442104664746765,-0.022348007895294897,-0.015604322515539797,-0.021069730602202845,-0.02510025862033678,-0.042863998072521524
1710,2012-01-17,17,1,4.891701596682475,0.04784267365342654,0.22558629355262466,0.0181202782836392,-0.020395793561470987,-0.002907430630522195,-0.010963606505849155,-0.015585764797042545,-0.0442104664746765,-0.022348007895294897,-0.015604322515539797,-0.02660915198242828,-0.02510025862033678,-0.042863998072521524
1711,2012-01-18,18,1,4.262257252536889,-0.01573313302588364,0.02585625799511628,0.01846338183444374,-0.020395793561470987,-0.002907430630522195,-0.010963606505849155,-0.015714194436858307,-0.0442104664746765,-0.022348007895294897,-0.015604322515539797,-0.02660915198242828,-0.02510025862033678,-0.042863998072521524
1712,2012-01-19,19,1,4.177766170361177,0.018877821605271627,0.03434006818827327,0.018907097018351676,-0.020395793561470987,-0.002907430630522195,-0.010963606505849155,-0.015714194436858307,-0.0442104664746765,-0.022348007895294897,-0.015604322515539797,-0.02660915198242828,-0.02510025862033678,-0.042863998072521524
1713,2012-01-20,20,1,3.865979066926739,0.014375483860629146,0.019680542448651424,0.018809489669250896,-0.020395793561470987,-0.002907430630522195,-0.010963606505849155,-0.015714194436858307,-0.0442104664746765,-0.022348007895294897,-0.01588462565898985,-0.02660915198242828,-0.02510025862033678,-0.042863998072521524
1714,2012-01-30,30,1,3.8811513417610595,-0.017471405036140197,0.03174865844281466,0.019226358465511465,-0.020395793561470987,-0.0011347207879803477,-0.014408628318507019,-0.01608825093650814,-0.0442104664746765,-0.02605519539842158,-0.016108679078961463,-0.028987536873252395,-0.007263895886915738,-0.032547640613563765
1715,2012-01-31,31,1,3.2216719121702084,0.0014375695371953157,0.00011898912091745537,0.01915971712104144,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01608825093650814,-0.0442104664746765,-0.02605519539842158,-0.016108679078961463,-0.028987536873252395,-0.012832297430291793,-0.032547640613563765
1716,2012-02-01,1,2,4.064057161283645,-0.014416026493986323,0.021793951640157863,0.019304020078716465,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01608825093650814,-0.0442104664746765,-0.02605519539842158,-0.016108679078961463,-0.028987536873252395,-0.012832297430291793,-0.032547640613563765
1717,2012-02-02,2,2,4.034771470687195,0.023295995965269434,0.052666797340184826,0.019742810106154522,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01608825093650814,-0.0442104664746765,-0.02605519539842158,-0.016108679078961463,-0.028987536873252395,-0.012832297430291793,-0.03206768987288253
1718,2012-02-03,3,2,3.792338162482159,0.007952240579568226,0.005784351447158748,0.019814874940084458,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01608825093650814,-0.042679297568115775,-0.02605519539842158,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.031128546370179942
1719,2012-02-06,6,2,3.467297183366685,-0.0007065290359991039,0.00011093929170508827,0.01981463976243359,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01608825093650814,-0.042679297568115775,-0.02605519539842158,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.010979117753035127
1720,2012-02-07,7,2,3.8571443439181645,-0.018689571404162386,0.03623814637316206,0.020008622654659143,-0.020395793561470987,-0.002753580447261283,-0.014408628318507019,-0.01711871489505721,-0.042679297568115775,-0.02605519539842158,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.010979117753035127
1721,2012-02-08,8,2,4.4207664629898105,0.02819573929157393,0.0775566305316251,0.020443630132398936,-0.01966151537695968,-0.002753580447261283,-0.013590735333392875,-0.01711871489505721,-0.042679297568115775,-0.02605519539842158,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.010979117753035127
1722,2012-02-09,9,2,3.493472657771329,0.0003915001028751419,2.0027336107037342e-07,0.020317971996622147,-0.01966151537695968,-0.002753580447261283,-0.013590735333392875,-0.01711871489505721,-0.042679297568115775,-0.024582775174930103,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.010979117753035127
1723,2012-02-10,10,2,3.6602227448641407,0.0017342015268981825,0.00019250267591158974,0.02027781441778536,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.018735032191739304,-0.024582775174930103,-0.01281394091815819,-0.028987536873252395,-0.012832297430291793,-0.011905656632831895
1724,2012-02-13,13,2,4.045679390240814,-0.0006475047604626027,9.885389316204385e-05,0.018877845832455088,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.016666826444072916,-0.01872541474244318,-0.01281394091815819,-0.028987536873252395,-0.0121398964737329,-0.011905656632831895
1725,2012-02-14,14,2,3.2854123486684546,-0.0039057525873715804,0.0018083762870599823,0.017460750070377,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.016666826444072916,-0.01872541474244318,-0.01281394091815819,-0.028987536873252395,-0.015530221151271981,-0.01432009801529852
1726,2012-02-15,15,2,3.9275025762765363,0.01084455352796354,0.011020391689142511,0.017580077491549335,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.013144056664476444,-0.01872541474244318,-0.01281394091815819,-0.028987536873252395,-0.015530221151271981,-0.01432009801529852
1727,2012-02-16,16,2,3.696351468952642,-0.005324767579474532,0.0032166091135473426,0.01762539595404509,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.013144056664476444,-0.01872541474244318,-0.01281394091815819,-0.028987536873252395,-0.015530221151271981,-0.01432009801529852
1728,2012-02-17,17,2,3.568969157441379,0.00040211624066444074,3.065620916496874e-07,0.017196630823993052,-0.01966151537695968,-0.002725143870400054,-0.013953001815137343,-0.01711871489505721,-0.013144056664476444,-0.01727799550830505,-0.011590537546217194,-0.028987536873252395,-0.015530221151271981,-0.014393692620495478
1729,2012-02-20,20,2,3.55105313720653,0.0014258145705907666,0.00011643842514238345,0.016551968240843894,-0.018110942379351846,-0.002725143870400054,-0.013953001815137343,-0.01594314829266257,-0.015361136929485568,-0.01727799550830505,-0.011590537546217194,-0.028987536873252395,-0.015530221151271981,-0.014393692620495478
1730,2012-02-21,21,2,3.740522687265772,0.008520262550088198,0.006680633697716588,0.012826333175091428,-0.018110942379351846,-0.002725143870400054,-0.013953001815137343,-0.01594314829266257,-0.01757821719449469,-0.01727799550830505,-0.011590537546217194,-0.028987536873252395,-0.015530221151271981,-0.014393692620495478
1731,2012-02-22,22,2,3.6511775869299243,0.013577912171302664,0.017506370027195073,0.012662538400119083,-0.018110942379351846,-0.002725143870400054,-0.013953001815137343,-0.01594314829266257,-0.01757821719449469,-0.01727799550830505,-0.011590537546217194,-0.028987536873252395,-0.015530221151271981,-0.014393692620495478
1732,2012-02-23,23,2,3.1788868166518367,0.0033744992377275906,0.0009167276400569188,0.011984498673719406,-0.018110942379351846,-0.002725143870400054,-0.013953001815137343,-0.01594314829266257,-0.01757821719449469,-0.0162858370406586,-0.011590537546217194,-0.02454554475396545,-0.015530221151271981,-0.014393692620495478
1733,2012-02-24,24,2,3.811981651247915,0.015895947428259838,0.02417775969179948,0.012077947552542039,-0.018110942379351846,-0.002725143870400054,-0.013953001815137343,-0.01594314829266257,-0.01757821719449469,-0.0162858370406586,-0.011590537546217194,-0.02454554475396545,-0.015530221151271981,-0.014393692620495478
1734,2012-02-27,27,2,3.6181887134911666,0.0032236261064975125,0.0008276426540305955,0.011419996023973223,-0.016659637571828756,-0.002725143870400054,-0.009894072160732348,-0.014020845035678242,-0.01757821719449469,-0.0162858370406586,-0.012778002077187545,-0.01724331634639843,-0.015530221151271981,-0.014393692620495478
1735,2012-02-28,28,2,3.413455279057654,0.0022146904256850064,0.00034892081918788947,0.011425028447960181,-0.016659637571828756,-0.0014573170004812507,-0.009894072160732348,-0.014020845035678242,-0.015017200376024884,-0.0027450282897703237,-0.011303177678859966,-0.01724331634639843,-0.015530221151271981,-0.014393692620495478
1736,2012-02-29,29,2,3.5516268606875565,-0.010693754438904968,0.012189269832236366,0.011212891426065744,-0.01489155834566511,-0.0014573170004812507,-0.009894072160732348,-0.013460323512571848,-0.015017200376024884,-0.0027450282897703237,-0.011303177678859966,-0.01724331634639843,-0.01578749499769214,-0.01742209241219179
1737,2012-03-01,1,3,3.2550148714840765,-0.00030375056237552656,4.231486282270828e-05,0.009970791989308453,-0.01489155834566511,-0.0014573170004812507,-0.012262567474340402,-0.013460323512571848,-0.015017200376024884,-0.0027450282897703237,-0.011303177678859966,-0.01724331634639843,-0.01578749499769214,-0.01742209241219179
1738,2012-03-02,2,3,3.736955077345495,0.01753767233143133,0.02955278727998457,0.01054992468269184,-0.01489155834566511,-0.0014573170004812507,-0.012262567474340402,-0.013460323512571848,-0.015017200376024884,-0.0027450282897703237,-0.016945179942610668,-0.01724331634639843,-0.01578749499769214,-0.01742209241219179
1739,2012-03-05,5,3,3.5163101887626693,-0.0064500291933953235,0.004619618281390509,0.010656230586155372,-0.01489155834566511,-0.0014573170004812507,-0.013724093863404008,-0.013460323512571848,-0.015017200376024884,-0.004705625421813264,-0.016945179942610668,-0.01695235155935232,-0.01773979856100294,-0.01742209241219179
1740,2012-03-06,6,3,3.7462045207332086,-0.015765644737668616,0.02596092058898902,0.010412331026875141,-0.013356496845755881,-0.0013075031292832217,-0.01804447276943466,-0.01202229783825921,-0.015017200376024884,-0.004705625421813264,-0.016945179942610668,-0.01695235155935232,-0.02485211010683832,-0.035684951009289034
1741,2012-03-07,7,3,3.5397992310997846,-0.0069065331214588355,0.005261008979860085,0.008501107377121182,-0.013356496845755881,-0.000668924152839384,-0.01804447276943466,-0.01202229783825921,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.01695235155935232,-0.02485211010683832,-0.035684951009289034
1742,2012-03-08,8,3,3.5130368634176827,0.012514479579754045,0.01480536871472998,0.008925884317983773,-0.013356496845755881,-0.000668924152839384,-0.01804447276943466,-0.01202229783825921,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.019723467226002205,-0.02485211010683832,-0.035684951009289034
1743,2012-03-09,9,3,3.4965075614664802,0.01075841164453717,0.010840273586837755,0.009219289360546817,-0.013356496845755881,-0.0008264556292616076,-0.01804447276943466,-0.01202229783825921,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.019723467226002205,-0.02485211010683832,-0.035684951009289034
1744,2012-03-12,12,3,3.401530659452268,-0.0037227184963883886,0.0016560559120289127,0.00926141983299133,-0.013356496845755881,-0.0008264556292616076,-0.01804447276943466,-0.01202229783825921,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.019723467226002205,-0.02485211010683832,-0.035684951009289034
1745,2012-03-13,13,3,3.470723444310761,0.009997328119502491,0.009313369295516943,0.009461838818493667,-0.013356496845755881,-0.0008264556292616076,-0.01804447276943466,-0.01202229783825921,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.019723467226002205,-0.02485211010683832,-0.035684951009289034
1746,2012-03-14,14,3,4.704200709451045,-0.028741067772203976,0.08461010375129788,0.011239272656993038,-0.022577741830799677,-0.0008264556292616076,-0.01804447276943466,-0.02074857023748877,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.019723467226002205,-0.02485211010683832,-0.035684951009289034
1747,2012-03-15,15,3,3.7567717201568533,-0.007536649514968019,0.006214795939147944,0.011305765930313242,-0.022577741830799677,-0.0008264556292616076,-0.01804447276943466,-0.02074857023748877,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.01703984426849569,-0.02485211010683832,-0.035684951009289034
1748,2012-03-16,16,3,3.851848282392084,0.014578676233048427,0.020254777579220725,0.011745108717231873,-0.022577741830799677,-0.0009053966140328662,-0.01804447276943466,-0.02074857023748877,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.01703984426849569,-0.02485211010683832,-0.035684951009289034
1749,2012-03-19,19,3,3.4787755163075325,0.0024707209443919353,0.00045112602568771486,0.011752230536364951,-0.022577741830799677,-0.0009053966140328662,-0.019586080052482212,-0.02074857023748877,-0.02154161919487719,-0.006212055028967944,-0.016945179942610668,-0.01703984426849569,-0.02485211010683832,-0.035684951009289034
1750,2012-03-20,20,3,3.654288009344314,-0.017474929098755254,0.03176121814224786,0.012274168599222288,-0.02338965190231583,-0.0009053966140328662,-0.021127687335529763,-0.02074857023748877,-0.024022531325409137,-0.011359268317536973,-0.016945179942610668,-0.01703984426849569,-0.024908278409518078,-0.035684951009289034
1751,2012-03-21,21,3,3.7887247890836484,0.0012915102409243318,8.925753308552722e-05,0.011914136920275832,-0.02338965190231583,-0.0009053966140328662,-0.021127687335529763,-0.02074857023748877,-0.024022531325409137,-0.011359268317536973,-0.016945179942610668,-0.01703984426849569,-0.024908278409518078,-0.035684951009289034
1752,2012-03-22,22,3,3.3600281046240834,-0.0015623975921412736,0.00036448376215325465,0.011902543283522554,-0.02338965190231583,-0.002413881967442327,-0.021127687335529763,-0.02074857023748877,-0.024022531325409137,-0.011359268317536973,-0.016945179942610668,-0.01703984426849569,-0.024908278409518078,-0.053843108470387424
